Rowid,Transaction Date and Time,Transaction Amount,Cardholder Name,Card Number (Hashed or Encrypted),Merchant Name,Transaction Location (City or ZIP Code),Transaction Currency,Card Type,Card Expiration Date,Transaction ID,Fraud Flag or Label,Transaction Source,IP Address,Device Information
1459,2022-05-31 22:15:27,4460.54,Aaryahi Bains,13798d93e86a6670ebc5bb78e6e1177825e7c5dd3a05f83a0759a6b2b4142f37,"Sathe, Dada and Aggarwal",Gwalior,EUR,Visa,06/27,79990dd4-ecda-4f03-92c3-d5deb16b6ecb,1,Online,45.16.214.234,Mobile
1460,2021-08-28 19:16:10,4374.58,Shlok Talwar,06ddd9476be4a9b17ce269bff1bb410b2df45eb5cea92303ed04da7b7274b1f2,"Vasa, Swaminathan and Dutt",Dindigul,INR,American Express,09/28,5e22b955-2599-4bd2-989d-80448f16e012,1,In-Person,173.141.231.223,Mobile
1461,2020-07-03 08:14:55,3145.41,Lavanya Jain,e45751cad63f0a591ffed5a66dc7ccbfb82255432cec66482ee2a1c747dc5b07,Dyal Inc,Aizawl,INR,American Express,01/30,c399cded-f1a0-4555-9f5c-7adf6d947e51,0,In-Person,26.226.246.141,Desktop
1462,2020-07-14 10:03:45,1440.39,Nitya Mani,1a70ccc277f60abab94cc2e856e840d5379fe696a07a46597850cb4d51538d44,Kala-Keer,Coimbatore,INR,MasterCard,05/31,ec6d196c-bb29-4f6c-b472-cfe3da9e3b23,0,In-Person,209.57.234.186,Desktop
1463,2020-11-05 02:44:10,2899.86,Lavanya Zachariah,3ad2cb7ffc1c51a5c4f122d952853e8977e814b2a70238050844dbf61f147a7f,"Dara, Dar and Kala",Hajipur,INR,Visa,11/25,86b5e47c-07e2-454d-9e0f-8dd934d9af85,1,In-Person,218.127.84.143,Tablet
1464,2023-06-10 03:48:52,484.94,Hrishita Ratti,7607e8dc013c57cad82b37fdbd7f099a07d8f1f4963cc31085665b087fb151e3,"Sundaram, Magar and Mahajan",Alappuzha,INR,MasterCard,02/32,3624f2a1-a59b-485c-9ea5-a9269c845797,0,In-Person,138.137.254.180,Desktop
1465,2023-02-01 06:43:14,2409.08,Shlok Bajaj,99c273d3fb34f83abddcaa890f7fa76297baafb58eb837f330f3683774341bf9,Dutt-Balan,Hazaribagh,USD,American Express,11/25,285a2bcd-3980-4e24-8f72-b496a33a7dac,1,In-Person,208.59.143.122,Desktop
1466,2023-01-27 07:11:02,4485.91,Anahi Karpe,88d7a89d340a882b3d90278f1f4162fe25a786549887a49a8ed655c951150456,Uppal-Randhawa,Jalgaon,EUR,Visa,03/28,8a88d55a-f17d-44ca-b5ed-b73aea595157,1,Online,209.114.195.77,Desktop
1467,2022-06-14 02:11:29,287.4,Pranay Bhakta,be19505d849d4c84d3e87f335e054ec79c421e422f4196ab134e055ef301a78f,"Datta, Kumar and Karpe",Chandigarh,INR,MasterCard,05/29,555923cf-c65e-44db-b26a-497fa1ea6d39,0,In-Person,170.144.235.128,Desktop
1468,2020-01-17 10:21:43,4710.54,Hrishita Bhandari,f095a12f1d847aea9186a3262c8c1e968a85cd0b7ac721afbba07aa4605d4d22,Rege PLC,Bihar Sharif,EUR,Visa,07/30,6015b4c6-d822-4114-ae51-ea4ee3b1fe77,0,Online,211.113.195.134,Mobile
1469,2020-10-11 23:45:58,2487.47,Amani Kashyap,829a627b4bdc91a9598848e77f50eb45eb24b5a0bf22f3dea49be6c6fc2e11b7,"Venkatesh, Ravel and Verma",Unnao,INR,American Express,12/29,29a5b6db-0c28-4a6d-acdb-cfdb7d946299,0,Online,95.117.36.150,Mobile
1470,2021-09-05 02:13:28,4673.57,Nitya Ahluwalia,0bec3c13040942993ae9c71b4891143900236fb1fd68561733574c9657fe269d,Sagar-Sen,Rajahmundry,EUR,Visa,04/26,83c92b38-d63d-47f4-8b0e-b114e1d21bc4,0,In-Person,67.89.0.6,Tablet
1471,2020-02-07 14:24:51,121.93,Onkar Khosla,b8d2c30b633ab433134899c9a9bcb7b5f46ba5fcf94aa2f4336cb0d306a7636f,"Mahajan, Yadav and Bhakta",Nellore,USD,MasterCard,11/32,38bbf1a1-4d56-45bf-a8b9-def9847dd58b,0,Online,40.185.185.216,Desktop
1472,2023-01-08 03:40:40,3989.89,Kiara Gulati,3cc6d72f8057264079307a2e1ac290dc66b2cd03d4bdb7837a47b5a591e09f8e,"Sastry, Gala and Gopal",Buxar,INR,Visa,09/25,6a4b4716-9e8f-4838-8b1d-98dcd7991f33,0,Online,78.46.225.54,Tablet
1473,2020-05-06 19:52:44,2869.18,Jivika Garg,d75ba8d55928b8452bff2a9753c7c3ddbd0d7814d2983c0ae05283d5756e6bc5,Bora-Kadakia,Kamarhati,EUR,Visa,11/23,2f49423e-f91b-48ac-9b60-9ac5931d839b,0,In-Person,9.175.248.102,Tablet
1474,2022-09-09 00:50:32,1055.96,Tanya Basu,cb02d870ca8dda6baa3ac83e35628d2749732141022deb0c65fdc8f03f959aeb,Lanka Inc,Mirzapur,USD,American Express,01/27,f54ecff0-eb7b-4167-b0b9-4d15f99588c3,1,In-Person,7.171.176.225,Desktop
1475,2023-06-17 12:28:32,4101.53,Ishita Ramakrishnan,6b03f7ebd50973d3d171868be8367d6fd756d8d48d5f3318bc14249ddd569684,"Bhavsar, Kale and Yogi",Thane,EUR,Visa,01/31,f0304b3e-a286-402e-a211-0435e14628e2,1,In-Person,203.189.186.21,Desktop
1476,2022-04-09 01:55:12,2507.57,Hrishita Shankar,da6af2f452f175065333d1f83f089646420658158ae678e0742f9bbdcf7fa28f,"Shroff, Sarna and Khurana",Ujjain,EUR,Visa,08/26,bd5c37d3-3bb1-4307-b52a-e3c04c954c4a,0,Online,85.68.231.31,Mobile
1477,2021-06-22 21:52:46,3396.51,Tiya Dugar,3319585926e4ccb8e7f2294a33b9b0106a4b37b71e9ab4e296a0bb87f5ce58eb,Balay-Gala,Raichur,INR,American Express,09/29,0ba05d38-bd6e-439e-bad7-86656b2124a6,1,In-Person,198.105.195.101,Mobile
1478,2021-10-18 20:13:33,65.75,Shayak Dhar,4b7f575e9bc5a89570da78674d372bea652de73cf779de67f9d7096474757ea3,Madan-Sem,Bikaner,INR,MasterCard,12/31,946aa3d4-f517-4ab6-a8b3-8881e202d98d,0,In-Person,28.243.219.199,Desktop
1479,2022-06-10 02:49:41,4311.34,Khushi Kara,825e4bd3ccd21aecc2d010600a435bc6948b4e501af5ce1cddb276e16a405041,Kumar-Talwar,Bhiwani,EUR,MasterCard,05/29,131644b1-d4ab-4a1c-b6c5-e6c6bbd4b79c,0,Online,156.61.167.126,Tablet
1480,2020-05-19 22:56:59,4987.48,Ritvik Iyengar,4e4a3e8917660b8f39984e49f8cc1fa23b93b743281c9e9dbfe8183c0f89db96,"Bumb, Sangha and Konda",Chittoor,USD,Visa,11/29,111fc11a-5c78-471e-a605-8e1aae07ebca,1,Online,202.121.77.205,Desktop
1481,2021-08-28 15:51:54,4976.4,Shamik Bahri,38d608f84465ee62442918592c68135ee3ec5fe6c796aa353fae0667dde89792,Deshmukh PLC,Mangalore,INR,MasterCard,07/24,7b3fb01c-e9f1-4ac4-a191-c5eed5d93b3a,1,Online,4.222.239.78,Tablet
1482,2023-06-05 18:10:38,2688.69,Abram Sibal,ef43ca830073e2b371fd4ab58f6c4f5cbb0a7c5fcaa281a6ff3a6a5564d264f0,"Saini, Bhasin and Bath",Kozhikode,USD,MasterCard,08/25,3b97f3bc-8733-4351-b75c-d89e58bd7fb1,0,In-Person,221.29.141.124,Desktop
1483,2022-06-23 21:49:39,3490.06,Alisha Sathe,72b891cf80731da8fb9bcf190ec1bb07f67305a44d24fa9f8c91ec7ac4442d42,"Sura, Hari and Sheth",Bilaspur,INR,Visa,04/32,9ada268b-5bab-414c-8dc3-63f41a56134c,0,Online,183.176.180.17,Desktop
1484,2022-09-17 19:33:39,4070.21,Anika Mangat,c29d24829d7ac5e691ec2c4e730dafec18671d7f3ab3e03bdb01152de2f91a91,"Chaudhuri, Kala and Hayer",Alwar,USD,Visa,11/28,020c2833-3e44-4471-a082-e6356bb42cb3,0,In-Person,221.225.133.200,Tablet
1485,2022-01-26 19:06:56,1847.05,Badal Kohli,cb6f0f45168866a687e80c32446397dd668c73850ad48987fb2351deb24caaf5,Sangha Ltd,Pudukkottai,EUR,American Express,07/30,728797eb-cfb9-4df8-876d-04b03b519c3c,1,In-Person,171.19.145.247,Tablet
1486,2020-02-17 14:44:47,2695.73,Kabir Ramachandran,43674f530ff2342f3ca7176d2144c45c8f73eed0dbef2349410d21f2dc2ed57e,Kala-Chand,Jaipur,USD,American Express,11/30,db3b3929-4226-4ae5-adac-09ab881a3e4a,0,Online,209.213.77.9,Mobile
1487,2022-06-02 14:41:13,1714.48,Kabir Bhalla,d72a72b27300455becb1201a3bfbc9b74aca7d2352c98316cda33b7c9e47eb64,"Setty, Seshadri and Dhingra",Raebareli,EUR,MasterCard,11/23,6d7c713a-b0ae-42a6-b11c-403992451478,1,In-Person,33.188.78.163,Desktop
1488,2022-10-03 06:45:19,83.55,Tushar Sehgal,8f13a17ba64810fbaeef6369ca854e06ee946c127828d6fb6e84f1820351079f,Loke Ltd,Akola,EUR,MasterCard,04/33,2e918afc-4623-44a0-bc9f-265a7aa7e94f,0,In-Person,126.151.140.145,Mobile
1489,2021-04-02 02:00:56,469.71,Eshani Reddy,e6368914dba420469730d8174ded35257558c13c32c915f880c4732791f210ad,"Sarin, Shetty and Kalla",Shahjahanpur,INR,MasterCard,04/28,ef6ffd52-9f81-4016-a7ce-531998897539,1,Online,188.174.228.196,Tablet
1490,2022-01-02 03:32:17,2038.64,Ishita Varty,95dec829836f36d5357b72bb89f1c78753ce8677ffe2f5a0be39eea288b6fe4c,Sethi-Singh,Chinsurah,INR,American Express,08/30,ddd6f98e-1373-425b-b44e-9ff6627107df,1,In-Person,214.254.204.113,Tablet
1491,2020-07-05 01:58:52,1153.39,Dishani Kothari,6f283fe438e0f41c424d15228194f101ec6765bd0f9a7b39057a4338b748fa6c,Gokhale-Rege,Ulhasnagar,EUR,MasterCard,01/30,01d5fdc6-a817-4e0a-a1fe-6cef30c4d401,1,Online,200.127.160.177,Desktop
1492,2022-01-09 07:28:04,275.43,Ehsaan Gill,8a3c9f0bc85dc368592f18c43c2088a839c39b3d940edacd7e98fed716e2dfd3,"Gokhale, Sha and Sami",Rohtak,EUR,Visa,03/30,a71fd9ee-3ff9-4803-b767-22450f58fe95,1,Online,219.230.59.40,Mobile
1493,2020-07-02 18:09:31,4553.0,Indrans Mane,e5c5ef1f0501051e71efc814b71f3fadb350f7e49049aaf49cc22ec28a025b98,"Dugar, Dugal and Sarraf",Raebareli,INR,Visa,06/30,f923fde5-9e01-47ec-b9dd-05870368a2e0,1,In-Person,210.245.151.38,Tablet
1494,2021-02-24 18:47:32,867.98,Gatik Talwar,04866f424f710d78c027837bcf791009993da299e096440060c2a64329d510c0,"Subramanian, Wadhwa and Kaul",Berhampore,USD,Visa,04/26,8797be6b-8335-4be0-917c-696c47b50de4,0,In-Person,4.57.71.41,Mobile
1495,2021-10-05 13:35:40,1974.74,Kartik Loyal,e93b6afa7fb46b459895d65bdd8906de932662547e78ddef9ce06e8f1e5da3c9,Viswanathan-Bajaj,Proddatur,INR,MasterCard,02/33,5b3ea72c-8247-46f8-8f49-61b109a5c1df,0,In-Person,152.179.45.61,Mobile
1496,2021-03-24 03:34:57,3666.65,Eva Sidhu,2b07d446f1356c5d412dde62906ef912eebfc542aca254ccae35d805de0886c3,Chopra-Bath,Jalgaon,EUR,American Express,09/30,1419135f-484c-4924-b6d5-19391093fa50,0,In-Person,139.18.188.90,Desktop
1497,2021-06-28 21:08:15,276.36,Tiya Kakar,7aad2ee373ed9a89ef4105d86cf1dd27268e64a35cab311b701b77fa23a6c5d4,"Keer, Khatri and Bali",Tirunelveli,EUR,American Express,11/28,7c4d040d-93ae-478c-9886-519fe87c6fd4,0,Online,207.193.118.67,Desktop
1498,2021-04-01 11:29:27,197.17,Saksham Shenoy,23ba0b7a8d15ceee5565e32b1a7fe2e8cc541b751eb3283866b08d64e29b5f5c,Salvi-Edwin,Mangalore,USD,MasterCard,12/24,2f157e39-7b4e-4d4f-b6e5-dcc3eb4028b1,1,In-Person,97.128.204.51,Desktop
1499,2020-12-06 20:52:09,2849.98,Pari Sant,976e7045b7b5d8ec0277fb7d8093df32e87405d525649cc076b99ed3ab80e8ea,"Krishnan, Vaidya and Desai",Akola,USD,Visa,09/29,a9bf28d9-9739-44ec-9765-2977098f2879,0,Online,110.109.219.251,Desktop
1500,2021-02-22 03:41:56,3130.74,Mohanlal Kumar,63ef56bbff89e84082473f300c74c6143afe7ef248ce9db35f0f96f37d7688db,Ramaswamy PLC,Dhanbad,EUR,Visa,12/24,04a93344-9d5a-4349-ba98-e44a6ea8499d,1,In-Person,181.81.167.164,Mobile
1501,2022-10-02 07:14:39,4111.0,Madhup Bansal,3caa8e34e53ed72a08de9b6e7fc358bf57d632deac3af17bb6feadbc3d100b6c,Mangat-Chauhan,Anantapuram,EUR,American Express,11/29,b73474c8-2eb8-46d3-ab9a-3dc3f164a9c4,1,In-Person,128.246.233.169,Tablet
1502,2022-08-08 21:23:23,2047.57,Tejas Arora,cf8115fda480621862d600346ff40243a9f389fa959779f4bfb130a4448bb599,Ratta-Lall,Bijapur,USD,Visa,02/32,12d43cab-7fa2-4732-af78-b2866078f330,1,Online,178.207.100.45,Mobile
1503,2023-06-25 15:25:45,1646.72,Divit Kala,b3ca1ee43ce92416721b5734c8c82747cba9e4c509ad5a04c921909a3f0491a3,Bakshi-Bhandari,Miryalaguda,EUR,American Express,02/28,64efab77-3f1c-423c-ab14-0b6794910af6,1,Online,203.113.17.106,Tablet
1504,2022-10-31 22:37:43,3209.44,Anahi Dada,0cea77c03c255108b558fcc3649507cdce1cc65a10512ce09c4dcd07b15f224c,Kale PLC,South Dumdum,EUR,American Express,10/30,04043ff7-ccb3-449f-93ef-6c968329daab,0,Online,103.202.237.44,Desktop
1505,2021-04-19 07:13:52,4483.71,Ryan Bath,52e78795356003bf6c20464eb2e526adb4d573e02931805ba55445b4ec029931,Gara-Mahajan,Delhi,USD,American Express,07/24,34b6453e-8dbd-4e67-be78-c06f2b098947,0,In-Person,210.184.184.124,Desktop
1506,2021-04-20 11:04:51,2299.78,Saksham Hayer,4f8d2dced399262443bf2a19170de4eda9e475f15d35363c8def7e11a59ec171,"Bhat, Yogi and Sachdeva",Jamalpur,INR,American Express,08/32,de7314ca-99be-4c10-be10-b454e0a4ff31,0,In-Person,60.156.178.183,Tablet
1507,2021-10-22 01:50:14,1623.5,Jayesh Borah,80f2b341a944047bd8b8da6cbacd205804579050d1e92c7fde4770a38a5748e8,"Edwin, Hayre and Srivastava",Barasat,EUR,Visa,01/25,efaddfa2-57a0-4e2c-84d6-31630c7940bb,1,In-Person,138.10.228.40,Tablet
1508,2022-11-28 20:28:44,2374.61,Vritika Brar,006cadac8ee7a06be8804bf622df2b82c2f582644d39a74383886199b9bd1096,"Kumer, Gandhi and Dara",Baranagar,USD,American Express,10/33,ee6cb209-7eb3-4bb3-8a3a-31cb379ad507,0,In-Person,67.29.154.38,Desktop
1509,2022-01-05 02:52:40,1321.08,Darshit Choudhry,416baf0b93a878f1316f55e0a523c0619db86513f4ee5c0285457b4dd577b17c,Roy-Kohli,Nagpur,EUR,Visa,06/26,56f99612-d85d-4d7f-8b74-6b000680567e,1,Online,142.191.51.179,Mobile
1510,2020-12-14 04:46:15,1176.1,Dishani Ahluwalia,f3b7179d9dcda98afc5bb57f10aa42b1c48a73afed7ae9f6974fd2722c155dfe,Som Inc,Chennai,EUR,American Express,03/30,fc021202-7cd7-469f-b140-e3c8b2216076,1,Online,59.80.244.214,Mobile
1511,2021-08-25 06:06:42,2800.57,Lakshay Barad,694f54ed0ff20920b0214f53245074180b28d85701f86ef53cb16326ecf3709c,Vala Group,Nellore,INR,Visa,12/26,445a06e5-3ebd-4eda-8a59-5821bf1b2579,1,Online,156.40.87.93,Mobile
1512,2020-12-05 20:03:45,206.23,Advika Yohannan,d872ee69f7827ffdcb32b8871bf3bf951b25c666b849fdc03556a061e6a37489,Bassi Group,Haridwar,INR,MasterCard,03/29,b5d4e058-9f96-4c64-a36a-c951c2b0bfd5,0,In-Person,171.19.189.161,Tablet
1513,2023-03-17 22:06:08,1405.77,Krish Vasa,4a6e0a3fb1c29da0fdea8570569fbbba2893ce40b86e9b203b196fc92bbd45c4,Chhabra Inc,Guntur,USD,MasterCard,11/30,ed41452a-bf76-41c4-ba60-a4118f4cbf5b,1,In-Person,55.24.207.5,Tablet
1514,2022-10-08 22:16:20,1369.94,Shamik Dyal,a04fa50ee67173f16ccfb44f0311aaf5c346a30641e1dab7145925031ea9f5e7,"Dhillon, Kakar and Dara",Dehradun,USD,Visa,09/25,07bc978a-2395-46d7-a6ad-05f7ab187991,1,Online,213.93.244.181,Mobile
1515,2022-06-09 10:57:20,2395.32,Dharmajan Sharma,90eafc98c6d90ac68e47e1b8cf0ebedcbe3a442bc1efc656dabab63e7b78898b,Barman-Chad,Sagar,USD,Visa,01/32,2529ded9-1b5a-4fbf-8c5e-24f2d4149ed6,0,In-Person,42.234.2.140,Desktop
1516,2022-01-10 07:50:40,1726.17,Abram Zacharia,51fad592dbc3a3e03547fe891669dd6bcee01075a9c03e3b4a1157fe17822033,Vyas Ltd,Bhilai,USD,Visa,06/29,bff16759-bc94-416d-8d6c-560db34ab0a7,1,Online,161.217.89.147,Desktop
1517,2020-05-03 21:52:40,2832.06,Baiju Ganesan,24ab848c31bbde35009942495e6145a1a8857c8da1d131e6dcfdee16fdcd5fdc,Badal LLC,Gaya,USD,MasterCard,07/33,dc0c8a1f-5d8b-4260-b3c5-ef3a1f41a6f2,0,Online,5.66.162.173,Mobile
1518,2020-09-05 10:07:28,3806.5,Kavya Khosla,1403a456cfba00871b948372e6bb06632716e833630a90ef2cd8425711958170,Sridhar-Vora,Agra,INR,MasterCard,02/29,c8a21922-b37d-4c07-847e-c916144f9d8f,0,In-Person,206.189.166.83,Desktop
1519,2023-03-15 00:29:18,3728.95,Zeeshan Dhar,291865fc39ca07a056fa6749f5d21c56bff8aa444dfd74be56ff6fa02214e8cc,Dewan-Wali,Khammam,INR,American Express,01/29,ae2add49-4d01-4581-819b-7b185e4049eb,1,Online,117.46.29.220,Desktop
1520,2020-12-22 19:48:50,117.9,Sumer Raman,f339ed6aa2e0dc73eb6f791daaa132faccb80d186031873fb0720442c1c9fc49,Bains Ltd,Morbi,USD,Visa,04/25,481e06a9-e35c-4d12-abcd-091782327f08,0,In-Person,220.154.192.23,Desktop
1521,2021-01-31 15:21:41,4313.16,Pari Jain,9ff9593fe9d4c5dca91b7bc5f611830eca7f327978bbe025d32918c2c754c142,Deo-Som,Jamnagar,USD,Visa,05/24,427216f7-cd8e-4ca2-afd8-edcee0e61847,1,In-Person,222.150.201.197,Desktop
1522,2020-04-07 22:00:42,3598.28,Jhanvi Bera,7fc4fcf2912d90fd12c274e209513ff5a02b8dc9cf18855e7cf84d82007bc960,Dyal-Kashyap,Panipat,USD,MasterCard,06/24,4aa5091d-eefc-43d7-b7c7-36833c8aa0e6,0,Online,5.241.125.118,Tablet
1523,2020-10-27 03:44:10,1145.04,Emir Bahl,bf167e8abf16d5d417a676d1cf483c118b3f95ce4b863918797b9225f9c54ddc,"Agarwal, Banik and Loyal",Dindigul,EUR,Visa,01/31,df5fbfc0-7dda-4bdf-ad44-82f568c0a03a,0,Online,166.70.183.126,Desktop
1524,2021-12-27 12:15:38,2376.9,Saanvi Vyas,e24b36fbfccd1bb041680898f0727bdc7071f1c16640787ac3965960671061d4,Zacharia LLC,Ludhiana,EUR,Visa,09/29,013738c0-aa34-41ac-930a-c7839ef7a04a,0,Online,21.69.21.11,Mobile
1525,2023-05-23 05:29:21,4604.88,Samarth Anand,d7cc23df51e13f759817e64a56bb24a2fdbdcc9c3134ad8ab719956976c1dfc7,Dash-Subramanian,Thanjavur,INR,Visa,01/29,af47a3e1-0ddc-46be-a22e-06cfec30d2ad,0,Online,1.154.252.63,Desktop
1526,2021-07-26 08:33:28,2035.88,Ela Bose,517dd388f3a3e3918389906fe91be4508cf277f2ed1e3050ec8d54b32f234a9c,"Gade, Chandra and Bera",Rajpur Sonarpur,EUR,American Express,01/26,e0dae01e-72f2-40fb-ac90-03c957a2e927,1,In-Person,199.168.64.105,Tablet
1527,2023-09-23 02:35:01,4843.0,Trisha Ghose,50fa3d105a21f8262cb5763e8b2d4ea0f0e88c7fcffc2ce78d82e2fbda0193aa,Iyer PLC,Jalandhar,INR,MasterCard,12/23,49496611-9669-493b-8004-669d7e1e52bd,1,In-Person,97.183.169.99,Mobile
1528,2021-04-26 11:33:08,4920.95,Anahita Shah,5a8d5a481f657614a63a2279c0dae1d653411f84b84d33729c35b7c4c8982d1d,"Wason, Seth and Sood",Katihar,EUR,MasterCard,12/25,d4cb2811-9025-494f-8a50-242f5b875881,0,Online,218.251.7.177,Desktop
1529,2023-02-04 06:40:39,132.21,Dhanush Gala,6069994de5f376c24d4686b3a5c28d787769cc43d9d18675cb898c539bf2af93,"Bir, Chawla and Kala",Sambhal,INR,American Express,04/25,37d40d22-56d0-47db-8bf1-3ed571b72e45,0,Online,74.220.66.5,Mobile
1530,2020-03-06 19:10:58,1300.35,Vihaan Shan,6e551c507457e15f5edc2196a35606f1b135da988947ae8703aa3732ea97c1be,"Dora, Wadhwa and Jaggi",Danapur,EUR,Visa,03/33,165bc20f-6bb4-4244-99c0-7ad867e857be,1,In-Person,198.134.25.41,Desktop
1531,2021-05-19 04:08:44,1521.27,Zara Shanker,535b587dda648d5454c1d8333dbfb9edee67f63a98a2cb721a8765e543475043,Kadakia and Sons,Tadepalligudem,USD,MasterCard,03/32,e3f73393-5f5c-461b-96db-7e4987ee31f0,0,In-Person,179.146.5.27,Desktop
1532,2020-08-22 16:25:57,377.6,Fateh Chowdhury,b6539ec0c049aae691d9e988c8d9b972049e63045d05a33a747728abafb7d0bb,"Joshi, Salvi and Shanker",Howrah,USD,American Express,01/29,589c64d9-1d44-4e30-9cdf-0bf3e44a65f9,1,Online,195.99.51.74,Mobile
1533,2021-09-12 00:20:44,1810.03,Misha Bhavsar,e4c6356c5b78b28a7ac0bdbea4b668827a4671ef38248c12c5130918cc88fc3f,Krishnamurthy Ltd,Cuttack,EUR,Visa,03/30,01ddc699-ffc7-496d-8189-41e6131457f5,1,Online,103.245.102.124,Tablet
1534,2021-08-26 08:46:59,3644.02,Piya Bala,23a450ee3328f05710ac93d92f19e210e97250f503c92e919a7de3307f7ab447,Tara-Sachdev,Amroha,EUR,MasterCard,06/33,40393943-508b-4eb3-8e5b-8acb58064456,0,Online,104.78.216.123,Mobile
1535,2020-09-20 16:26:02,2376.21,Umang Comar,b6698c08c6ed1f02af028e384c3c9e96aa66e3fdf92ae0b10709312342dfd34b,Saraf Ltd,Orai,EUR,American Express,06/32,63755ac0-51c6-4f1e-a311-f75a8680f991,0,In-Person,159.176.230.145,Mobile
1536,2020-03-04 17:29:59,2533.9,Anay Dube,e0dc2cb282f5d9893f6affc88a710bb3d57073fcdfee3c297e20da0f5ff7af8e,"Cherian, Dewan and Agate",Mangalore,INR,MasterCard,08/25,3d6362b8-895a-49bd-b3ee-ee122eb23e06,1,In-Person,200.126.90.149,Mobile
1537,2021-09-16 16:42:25,503.38,Kavya Ahuja,59c768f9ae137e91604eef10537c58fefb37f83d786ad728bfcdc27af73594ff,Gaba-Wable,Gandhidham,USD,American Express,11/25,a1158598-ffcd-495e-a9c0-a96d665cacf2,1,In-Person,214.205.40.207,Mobile
1538,2020-04-25 04:31:27,1256.09,Nirvaan Varma,c0995f08e1e0c66090e9ade1b60b78eef2727fc507c7a62d8dd6d7f1fe735e11,"Bali, Sankaran and Devan",Vadodara,USD,MasterCard,06/27,ff0b3ad7-49ef-48a2-87ce-443acc85e5c8,0,Online,38.123.223.84,Desktop
1539,2021-11-16 23:09:09,3905.33,Neysa Bedi,d3fa38505728574cd62cdbf2d86d51bdc70539c44a62c6bff8dfdf2aabc24d78,Hegde Group,Kolkata,EUR,MasterCard,01/31,a1195060-e7c6-4963-83d8-f704b08b2e3a,1,Online,5.21.57.178,Desktop
1540,2023-05-19 23:39:41,1413.82,Indrajit Sangha,e07ca90c65e9ebdc9ab297c6592ed34b825db09e309d764192292ddc2cf0e155,"Rama, Brar and Babu",Bhatpara,INR,Visa,06/31,65dd014b-aaab-4da4-813b-a8d3c1232e17,0,In-Person,161.49.215.103,Desktop
1541,2020-02-25 23:19:42,929.91,Nitara Bal,c7519d976e8dcfb21707c22c887394ed0dbc0a76bb9b29b8a3eb5a219d1f26e3,"Lalla, Chandra and Kibe",Ranchi,USD,MasterCard,06/24,f431c0a2-8e10-4974-9389-167ac6be9632,0,In-Person,204.178.46.43,Tablet
1542,2021-08-27 03:15:12,1569.37,Parinaaz Venkatesh,430cd4e584e2643a5386400cc682cc1b78c98b78c89af23d5ac7010199f0d410,Bava Group,Jamshedpur,USD,American Express,09/31,302f5783-fcac-4e63-8db7-6eb9665fcd5d,0,In-Person,194.208.169.249,Tablet
1543,2020-11-30 07:48:21,1878.33,Mahika Kunda,f0513058044dd2c4d392f879532190dcd51967a86c7d95baf816aefd6af9a910,Madan-Sami,Dhule,USD,American Express,06/29,afdd90c1-480d-4308-9bf4-0759b3331e2a,0,Online,183.34.222.25,Tablet
1544,2023-01-05 08:08:04,1219.43,Tanya Handa,8315debb4a9fbc481d05832383db90b809dd5faedb0264622611ae45b73e8b6c,"Chauhan, Lalla and Rajagopalan",Karimnagar,USD,American Express,12/28,90260121-0d01-4b16-ae43-23357b701446,1,In-Person,130.173.233.129,Mobile
1545,2020-09-18 07:57:37,4750.47,Uthkarsh Rout,a3ca767c48ff314b3d728b4acbae8423f6725ccd9cc34475bee54882112c6de6,Bawa-Bobal,Bhiwani,EUR,American Express,08/26,39ce50c4-eb20-4152-b9a9-cbf233e5a03d,0,In-Person,198.222.230.250,Tablet
1546,2021-10-04 16:48:39,745.28,Miraan Bal,70a08355a21c29b357d315ed9babae157967fc516d59f399c52dcbc9eb70fc5d,"Iyengar, Brar and Kumer",Shivpuri,INR,MasterCard,10/29,84a50bf2-941c-4381-92e2-5cdc00d3265c,0,In-Person,218.231.191.191,Mobile
1547,2021-10-13 02:24:01,4343.74,Zain Rao,bd79d5ae4f4d69fff0fe80d428b9f80e9cfba34e535593eaba004b7d776fad3f,"Dugar, Saha and Walia",Karawal Nagar,INR,Visa,03/26,1b2a8c93-dbc4-460d-95f1-6758a5d21938,1,Online,215.88.92.153,Tablet
1548,2021-08-21 09:31:57,2781.39,Trisha Dhingra,2443c4bb1a4fabe1eb4ce64ac21acadafd934a3f0bac9a0c7621f979b0ee1384,"Dewan, Sunder and Bava",Ambala,INR,American Express,01/30,d1c442cc-142d-4539-859b-7061561fc857,0,In-Person,139.112.238.172,Tablet
1549,2020-06-04 15:07:46,3602.35,Nirvaan Jayaraman,7afb51d71f13548a340dcbe909a58ed4a5fcf3671ec8ad1d190e8a6936f0d506,Vig-Kapur,Thoothukudi,USD,Visa,04/24,5bdf63ba-0041-4771-808f-320c20a58e3d,0,In-Person,122.53.128.156,Desktop
1550,2020-05-24 23:52:39,1768.25,Kashvi Sengupta,4c0e56e3d957b3357ed6865482d3648756af9145017281fbbe9a27228d26e6a5,Saha-Joshi,Rajkot,INR,Visa,12/31,c3e679bd-f499-4780-a357-6a25bc94aa59,0,Online,136.7.238.238,Desktop
